text,actual_content,actual_wording,predicted_content,predicted_wording
"Whenever the meat was spoiled, they would either put it in a can or ""chop it up into sausage."" Also, if meat was found sour, they would ""rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters.""",0.24968887278339846,0.09666464368236286,0.9608331896807335,0.03916676859914835
"According to the text ""EGYPTIAN SOCIAL STRUCTURE"" the egyptian system of goverment  went by the higher class which was at the top while the lower class was at the bottom like a pyrimid.They were diffrent social classes involved in this government like higher and lower class the higher class had power over all subjects and people belived they were gods.The lower class were slaves,peasents and workers and had been like prisoners.",0.28388738137327224,0.38152181075599045,0.31456639504408646,0.6854336666719382
At first only the class was in the movement but they thought they were superior to others so later other people joined the movement. Jones intended it to be a 1 day experiment but it kept on expanding and he was curious as to what would happen. Soon enough many more than the original class had joined the movement to the point that if you weren't in the movement you would get discriminated against. Jones eventually said it was a national movement and the president were to announce it. When people gathered to see the announcement jones ended up saying what the experiment was and why he did it.,0.6610706243072214,0.6666666666666665,4.817069908238474e-07,0.9999995231613671
"The structure of the social classes were that the pharaohs were at the very top, the viziers were next, the knights after, and the normal townsfolk were last.",0.10400184305041385,0.1320556784283214,0.9987260659785703,0.0012738997886575342
"Different social classes we're involved with the government  by showing how  you have different jobs and advantages for each social class.For example  the narrator states  ""Ancient Egypt was composed of several social classes, ranging from lives lived in slavery to positions of absolute power"".This shows how people have different positions and showed there powers/advantages for each social class.Secondly the narrator states """,0.3152573580837026,0.39530725455858456,0.2708562661991348,0.7291436759962733
"How the Third Wave developed over such a short period of time is the discipline within the community. When the class members found out about the movement they started to join. This led the movement to have over 200 participants. Then this experiment was ended because it took on a life of its own, meaning that the students became so dedicated to the project, Jones felt like it was slipping out of control.",0.44495800568049393,0.5343232994012974,0.0003181526417402996,0.9996818294222609
"A plot must hold within it a well constructed purpose and stick to it as well as a beginning, middle, and end. Aristotle said plot was ""the soul"" of tragedy. ",0.06296171171208634,0.1949616677629159,0.9988869990182868,0.0011130438172673248
"The meat industry was very disgusting . They came to the point that they would sell dirty meat in order to recieve money. To make ""smoked"" sausage for the publics breakfast they made fake smoked sausage and just colored it brown,""Some of it they would make into ""smoked"" sausage – but as the smoking took time, and was therefore expensive, they would call upon their chemistry department, and preserve it with borax and color it with gelatin to make it brown."" When it came to the meat it would always spoil to to solve it the decided to put them in pickle only so find out the desturbing smell made things worse .""meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters; also of all the miracles of chemistry which they performed, giving to any sort of meat, fresh or salted, whole or chopped, any color and any flavor and any odor they chose"". They were smart but still not clean .",0.5924610662126175,0.3812099425075964,0.000284852284960973,0.9997151485217282
" one way is that they would use pickle juice so that it would make the smell better another way is that they would take out the bone because the bone is a main reason of bad smell or roating they also rub the meat with soda so it takes away the sour smell from the pickle juice, In the text it states ""how they would rub it up with soda to take away the smell."" this shows that they cover up spoiled meat.",0.49486654670457897,0.31145823300929226,0.01011049981519191,0.9898895308638125
"The first element of an ideal tragedy would be that ""a perfect tragedy should... be arranged not on the simple but  on the complex plan.  In a tragedy it is very important for the audience to always be engaged in what is going on. One of the main goals of the play writer is to provoke emotions in the audience. Another element of an ideal tragedy would be ""a well-constructed plot."" The point of a tragedy is to show the downfall of someone who originally had a good life; because of this the ""change of fortune"" should go from good to bad. The last element of an ideal tradgedy would be that the ""downfall of the utter villain"" should not be exhibited. Yes, this type of plot would ""satisfy the moral sense,"" but it would provoke as much emotion as other plots would. ",0.6581434484580403,0.2681954065151058,0.0023521868906871564,0.9976478146292034
"The industry would mix spoiled meat with fresh meat or use chemicals to change the apperance of spoiled meat to look safe. ""they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters; also of all the miracles of chemistry which they performed, giving to any sort of meat, fresh or salted, whole or chopped, any color and any flavor and any odor they chose.""",0.26122964962119416,0.21477540987055732,0.663037149740203,0.3369628548500502
" different social classes involved in this government ,Working with the vizier were scribes who kept government records. These high-level employees had mastered a rare skill in ancient Egypt — they could read and write. ",0.016788127078335935,0.05546071208544137,0.9999991655323868,8.492039682589205e-07
The people out of the third wave felt like they had to conform to a larger and well liked group to the students. Jones felt like the experiment was getting out of control so he ended it by telling what the experimented demonstrated.,0.22884538705376573,0.40197993213592664,0.5096544921989198,0.49034545169532395
For nothing can be more alien to the spirit of Tragedy; it possesses no single tragic quality; it neither satisfies the moral sense nor calls forth pity or fear.,0.016788127078335935,0.05546071208544137,0.9999990463227276,9.351842252757243e-07
"One element is the incorporation of the character being a highly renowned person. A second element is a plot being good to the plot being bad. A third element is incorporating a double plot such as in ""The Odyssey"", where the result is good on one side and bad on the other. ",0.33892937569277887,0.3610636893760545,0.587787661795762,0.4122123124567438
"The ancient Egyptian system of government was structured like a pyrimid. At the top of this pyrimid, were the gods, then the pharoahs, then the nobles and priests, after that I believe comes the soldiers, then the farmers and slaves.  Different social classes were ivoled in this government because everyone in the pyrimid, had a certain job or task to do in everyday life. One example is the farmers and slaves. The farmers had to raise animals, tend the fields, and keep canals, and reservoirs in good condition. The slaves were forced to work on building projects, and as the article says, "" Slavery became the fate of those captured as prisoners of war"".  so the slaves were basically prisoners. ",0.6426459569386845,0.4916600299925534,0.0003486947908542735,0.9996513117497614
The meat would be moldy and they would dip it in borax foe consumption.Meat would be stored in rooms with leaks and rat infestations. They would use shovels to remove the rats offthe meat.,0.12208060568772874,0.17324143056887017,0.914849911452201,0.08515008002826716
He terminated the movement because he felt it was getting out of hand. It was a movement to show disipline and loyalty but it was actually to show superiority.,0.22403233601930717,0.34776315640822214,0.5419715155092167,0.4580284882197627
They would insert pickles so the odor can balance out. They would get all the spoiled parts mix them up and make sausages. They would use a heat iron to take out some of the mold. They would use chemicals to help take out the smell or make it look like it's roasted. (Paragraphs 1-4),0.2819592384057094,0.3211172682857059,0.5213967032201003,0.4786033003625078
"One element of an ideal tragedy  is The change of fortune should be not from bad to good, but, reversely, from good to bad. A second elemen of the tragedy is that it should come about as the result not of vice, but of some great error or frailty, in a character either such as we have described, or better rather than worse. A third element is that the character in a tragedy has to be between the extremes of good and evil.",0.26122964962119416,0.21477540987055732,0.762833933047088,0.23716602754950802
"The different social classes involved in this goverment because of social mobility with social mobility the goverment can keep a record of all the classes. According to paragraph 13 it says ""  These schools were run by priests or by artisans. Boys who learned to red and write could become scribes, then go on to gain employment in the government."" This means that if the boys that go to these schools get to be apart of the goverment other people in the goverment know or run parts of it. ",0.3152573580837026,0.39530725455858456,0.1441579010720347,0.8558421445304788
"In this article it talks about the social pyramid in Ancient Egypt, and how it was structred like the Pyramids of Giza. At the top of the social sturcture were gods, like Ra, Osiris and Isis (1).  The Egyptians would also elevate some human beings these were called pharaohs. Pharaohs were believed to be gods in human form (2 and maybe 3)",0.28971471826472894,0.23474862041573158,0.47836332760957107,0.521636675666893
"At the top, there were richer people that were gods. ""At the top were the gods...."". Then there were the Pharaohs, which Egyptian people believed were gods. ""..some human beings to gods. Their leaders, called Pharaohs...."". Then right below the Pharaohs were the Nobles and Priests, who pleased the gods and held government posts. ""Right below the Pharaohs in status were powerful nobles and priests. Only nobles could hold government posts....Priests were responsible for pleasing the gods."". Under the Nobles and Priests were Soldiers, they fought in wars, also supervised lower class people. ""Soldiers fought in wars...supervised the peasants, farmers, and slaves..."". In the middle class were craftsmen, they made and sold useful things. ""Craftsmen made and sold..."". At the bottom were the slaves and farmers, slaves were prisoners caught in war, farmers tended fields and took care of animals. ""Slavery became the fate of those captured as prisoners of wars...Farmers tended the fields, raised animals, kept canals and reservoirs in good order.."".",0.5962175636077915,0.23175765740912302,0.02490774240377515,0.9750922148057874
"Every person had a role, some people were craftsmen that made pottery. Soldiers .  The farmers were the lowest and the role of being a Soldier were higher.",0.042330766897309524,0.21601934622829483,0.9961218713718099,0.0038781465311167706
"A true tragedy features many elements of misfortune and few of good luck. In this passage,  Aristotle outlines the faults in some so called ""tragedies,"" and what caused others to succeed. The entire point of tragedy is to invoke a deep and true feeling of pity or sadness in the reader, something they can relate to on some level. a man going from rich to poor does not invoke these feelings, and neither does a man going from rags to riches. Villians falling and heroes rising cause opposite emotions than what is to be striven for in a tragedy, so a true tragedy has to have a merely ok character, usually with a moral compass that is skewed. As the focus on this one mediocre man, they shouldn't be taken on tangents that stray from the one main topic of the story of this man. A tragedy written to please the readers like The Odyssey, oftentimes more resembles the plot of a comedy than a tragedy. We have been able to infer from this article that a good tragedy follows at least 3 very important elements, 1) it follows the story of a neither good nor evil man, 2) it has many events of sadness and none of success 3) it follows one main plotline that wouldn't be easily confused with that of another genre. ",0.9281698786021595,0.992727765337216,5.515701921835327e-09,0.9999999999999999
"    At the top, there are Pharoras who thhey belived were gods, then there was nobles and priests, then soilders and at the bottem there were farmers and slaves. In the story it says ""Right below the pharaoh in status were powerful nobles and priests... Soldiers fought in wars or quelled domestic uprisings. During long periods of peace, soldiers also supervised the peasants, farmers, and slaves who were involved in building such structures as pyramids and palaces.Skilled workers such as physicians and craftsmen/women made up the middle class. Craftsmen made and sold jewelry, pottery, papyrus products, tools, and other useful things... At the bottom of the social structure were slaves and farmers."" ",0.38708747948154404,0.2837096975101992,0.24320920677605518,0.7567908395311197
"The Egyptian social classes each play a part in making the civilization work. At the top of the pyramid was the pharaoh was the ruler and who was seen as a god, they oversaw all building tasks trade and production. Helping the pharaoh was viziers they were in charge of tasks they were like modern-day tax collectors. Scribes were also at the same levels as viziers they were important because they knew how to read and write.  Underneath them are nobles and priests. In the text, it states that ""Priests were responsible for pleasing the gods"" which was important because they thought that all their successes were only possible with luck and help from the gods.  Soldiers were also important they fought in battles to help protect their people but also work part-time as supervisors of peasants as well as farmers and slaves.  Craftsmen were in charge of making many things such as ""jewelry, pottery, papyrus products, tool, and other useful things."" this was important because without those things they wouldn't be able to trade or make advancements in technology. All of these people no matter what level had an important job to do that was a part of the civilization's success. ",0.6676341125770006,0.5753723678682214,3.6064705221371034e-06,0.999996423710254
At the top of the pyramids would be what they Egyptian society to beileve was there Gods. They believed that there God's controlled the universe and that it was important to keep them happy. Below the powerful God's were the powerful noble and priests nobels enjoyed great status and grew wealthy from donations to the so called gods. All of the egyptian society gave gifts to the Gods. At the bottom of the social structure were the slaves and farmers  slaves were being forced to work on building projects and as farmers tended to the fields and kept canals and other things in good order.,0.482155319282381,0.4013355528636321,0.0032967867666409845,0.9967031972976172
"The 3 elements of a tragedy are mocking the actions that bring pity and fear, the change of fortune should be from good to bad, and it should kind of be comedic where audience can relate. ",0.1111198155008506,0.11760767589706139,0.9991106363386631,0.000889377452769257
"the farmers and slaves are at the bottom  the farmers plant and grow slaves are enmeys of the war and they do toil labor and the second is craftsman make goods and weapons and the  thrid scribs and soilders the scribs write things down and the soidlers fight in wars or to protect and the fourth nobles and priest the nobles are responsible for making local laws and keeping order in their region the priest worked at the temples, conducting the daily rituals of clothing, feeding and putting to bed the sculpted images and The viziers were appointed by the pharaohs and often belonged to a pharaoh's family. and the fith The vizier's paramount duty was to supervise the running of the country and the the sixthpharaoh made laws, waged war, collected taxes, and oversaw all the land in Egypt.",0.45671132343314613,0.36817645560130646,0.1451900183000831,0.854810027309773
"     The factory would use or cover up spoiled meat through pickling and turning it into sausage.  The pickle made the meat look newer regardless of the age,  but the meat still had ""an odor so bad that a man could hardly bear to be in the room with them"" (Sinclair par. 2).  The sausage had anything and everything in it, ""in comparison with which a poisoned rat was a tidbit"" (Sinclair par. 4). The factory had zero consideration about what they were selling to the public.  As long as it looked good and made money, it was as good as fresh to them. Overall, the factory would use various way to cover up spoiled meat.",0.568789048603543,0.4154535076901266,0.0019958466351465355,0.9980041322975667
"An ideal tragedy has 3 parts.  A good man whose misfortune causes the tragedy.  A man whose makes mistakes and then has to pay for them, or a tragedy that comes in the first place. ",0.18577846877813536,0.27708184211970904,0.8969460511789125,0.10305394017418572
"As stated in the beginning Egypt's structure was built like a pyramid. Just below the pharoahs there were supervisors and nobles and priests. They were mostly involved with making sure all of the taxes were correct. In the middle class there were soldiers and skilled workers such as physicians and craftsmen. Lastly, there was the lower class which was made up of slaves and farmers who were taxed heavily. They worked on pyramids for the pharoahs and grew crops, but it was possible for them to climb the ladder and eventually become soemthing a little higher class. In conclusion, the Egyptian structure was divided but came together very nicely to create a w orking society.",0.637398606698147,0.7009102318491965,1.088854168534662e-06,0.9999989271130761
"The school was veiewed by other students as an improvement from their normal education, rather than an experiment. This caused students to jion the school rapidly.",0.13175076031562705,0.09654999743168163,0.9997627131736626,0.00023727253712553187
One element of a tragedy is that the change of fortune should not be from bad to good but good to bad. It should be of some great fatality or error not vice. Another element is that they are complex. They should imitate actions that bring about pity and fear. The third element is that the person whose misfortune is brought has to be the one who is highly renowned or prosperous.,0.28971471826472894,0.23474862041573158,0.34101574012149083,0.6589842621778681
"To cover up spoiled up meat, they would combine it with fresh meat or spray chemicals on it. In paragraph 3 it states, "",,, and that was moldy and white - it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption."" This proves they would use chemicals in order to cover up the smell and look of the rotten, spoiled meat.",0.300675508451607,0.2903823750875412,0.49951851212376874,0.5004815509080246
"One way the factory would cover up spoiled meat is by using chemicals to change the color and smell of the meat. In paragraph 3 it says ""moldy and white – it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption"", this is evidence how spoiled meat would be dosed with chemicals and used again for home consumption. Another way is the factories used a white- hot iron to cover up bad meat.",0.33892937569277887,0.3610636893760545,0.3123586023560797,0.687641429541824
"They would keep it in pickle, then would rib it with soda to get rid of the smell. They even had to make a stornger pickle to help take away the really bad smelling hams.",0.15418673377648096,0.24250576591327833,0.7904328764715338,0.2095671439262331
at the top of the egyptian pyramid it was pharaohs then nobles and priest then slaves and farmers the pharaohs were treated like gods and the nobles and preist were still treated good and the slaves a farmers are treated like prisoners ,0.08337089823563704,0.15311335689370031,0.9957290755452427,0.004270990085319233
"It should have a tragic ending. Aristotle believed that failing tragic stories are those who end without a tragedy. The story shouldn't follow the story of a character who is a fully good or fully bad person. Aristotle believed a good tragedy should start with a charater who has no single tragic quality.  Lastly, Aristoltle believed that a tragic story should have a main character who we can all relate to.  ",0.33892937569277887,0.3610636893760545,0.36984573189252345,0.6301542408095204
They cover up the spoild meat by cuting  it up  imto sausages.whenever meat was so spoiled that it could not be used for anything else but sausages. Thats when they started the spoild meat industry on the inside.,0.1819356510416938,0.20700008491663854,0.8547886877479067,0.14521125860165776
"Three major elements of an ideal tragedy are Plot, Character,  and Imagery/scenery.  Plot is extremely important as it is what happens throughout the story and the order they happen in.  Character ties in directly to that as they are what plays the plot out in action.",0.21714844548856566,0.2908672859223031,0.6940715367239595,0.3059284680870754
"A complex tragedy should not be simple but complex. a tradgegt should have a good plot, that shocks and excites you. It should imitate actions that ezcite pity and fear. ",0.09071062897729806,0.1594559867662761,0.9995810376532717,0.00041891272406477414
"Using gloves to avoid spread bacteria around the pigs, use bags to cover their manufactured pig meat and take sanitation before using the pig meat. Evidence: ""There was no place for the men to wash their hands before they ate their dinner, and so they made a practice of washing them in the water that was to be ladled into the sausage; All of their sausage came out of the same bowl, but when they came to wrap it they would stamp some of it ""special,"" and for this they would charge two cents more a pound.""",0.16616180982035708,0.0971495545171239,0.9994469267868411,0.00055301296661012
"The ways the factory would use or cover up spoiled meat is by mixing it with fresh meat. Or they would use certain chemicals to get the color of the meat back, and smell. ",0.11496263323729145,0.18768943310013103,0.9917874081687792,0.008212663021693899
"In the story ""The Jungle"" written by Upton Sinclair, members of a factory would sell and use spoiled meat for money. The factory would do several things to cover up the spoiled meat, they rubbed soda on it to take away the smell. They also used pickles to destroy the odor. ""the packers had a second and much stronger pickle which destroyed the oder"". Basically, they did whatever they could to sell this meat. ",0.3437424267272372,0.4152804651037588,0.07861125980779661,0.9213887406247895
"The factory would use or cover up spoiled meat by putting whatever feel into the hoppers in the meat and wraped it up sedning it to the stores for people to buy. According to the text ,"" For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sasuage.""  In otherwords the workers would chop up spolide meat and put it into sausage. Another way the workers covered it up was by, "" And yet, in spite of this, there would be hams found spoiled, some of them with an odor so bad that a man could hardly bear to be in the room with them. To pump into these the packers had a second and much stronger pickle which destroyed the odor- a process known to the workers as "" giving them thirty per cent."" Factories would cover up spoiled meat by these two examples. ",0.6169471523923071,0.33809951582427145,0.005638775071695237,0.9943611447477677
First the main character should be someone that is neither good or evil but in the middle. He then should be put into somekinda huge mess from a mistake he made. Then he should realize what he did was wrong and die.,0.28388738137327224,0.38152181075599045,0.44437999168508374,0.5556200709544484
"An ideal tragedy should have a complex layout. Readers can see that this is important because in the passage it says ""A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan."" (Paragraph 2) It also should cause shock and make the reader feel either pity or fear of the situation or character and should include a character integral to the story so that the readers are invested enough for the tragedy to surprise them and make them feel emotion. In this passage, it says ""A well-constructed plot should, therefore, be single in its issue, rather than double as some maintain. The change of fortune should be not from bad to good, but, reversely, from good to bad. "" (Paragraph 3) which tells the reader that it should be a change that is drastic and shocking.  So, the three most important elements in a tragedy are a well-constructed plot, an important character, and it should cause a shock that results in the readers feeling fear or pity for the character.",0.7092287280959875,0.5893126748008113,5.852884605815811e-06,0.999994158726748
he believed tragedies should follow a complex plan with some imitate actions which action which excite pity and fear and should feature a character whos not good or just ,0.0687890486035429,0.04818847742265733,0.9999686478596702,3.1341170430014946e-05
"Soldiers fought in wars or quelled domestic uprisings. During long periods of peace, soldiers also supervised the peasants, farmers, and slaves who were involved in building such structures as pyramids and palaces.",0.1207899701287489,0.04091624275987166,0.99998998638864,1.0016482345177419e-05
"An ideal trajety should be arranged on a complex plan, imitate actions which excite pity nand fear, and the change in fortune should be from bad to good.",0.1207899701287489,0.04091624275987166,0.9999475477500184,5.2455457178877246e-05
"Acient Egypts social structure was formed like a pyramid. ¨Egyptian society was structured like a pyramid.´ ( p 1 stanza 1) At the top of the pyrimed was gods.  Egyptians believed that the gods controlled the universe. It was important to keep gods happy. They belived that they could make the Nile River overflow, cause famine, or even bring death.  The Egyptians also elevated some humans to gods called pharaohs. They were believed to be gods in human form. They had all controll over their citizens. After pharaohs died, huge stone pyramids were built as their tombs.  In the middle of the social pyramid were nobles and priests. Priests were responsible for pleasing the gods and nobles held goverment posts. Nobles  enjoyed great status and also grew wealthy from donations to the gods. All Egyptians—from pharaohs to farmers—gave gifts to the gods. (USHistory.org)  On the bottem of the social pyrimid are slaves and farmers. They were forced to build pyrimids and they worked with animals,gardens, and kept cannals they also had to pay taxes ""that could amount to as much as 60% of their yearly harvest—that’s a lot of hay!"" (stanza 10) And thats the pyrimid social structure for Acient Egypt.",0.700474215355348,0.33761460498950957,0.00023967103837541827,0.9997603289821865
The Third Wave developed by Ron Jones was an experiment on high schoolers.It only took a week to get those kids disciplined and loyal. The teacher had to end it because they were doing the Nazi  salute and bullying kids who didn't join.Their actions were similar to Nazi's which is why it had to be ended.,0.2142635374216701,0.29705505266488325,0.6855685501632948,0.3144314545872491
"On the top was the gods Ra, Osiris, and Isis. Next were Pharaohs who were belived to be gods in human form. After that were Vizeirs who helped keep order and Priest and Nobles.  Then there are soilders and then merchants. And at last were the slaves and farmers. The Pharaohs, Vizeirs, Priests, and Nobles were involved in the government. In Egyptian Social Structure, by USHistory.com, paragraph 2, it states,""Their leaders, called pharaohs, were believed to be gods in human form. They had absolute power over their subjects.""",0.5371973136018867,0.3808774314836959,0.0011803552437389586,0.9988196455693208
"it should be a complex plan that imitates actiones of fear and potty, change of  fortune must be from go to bad, and the tragedy has a double threat of plot and an opposite Catástrofe .",0.10015902531397297,0.061973921225251416,0.9999721049397826,2.7904255721068994e-05
"The factory would mix the spoiled meat into the fresh meat and package them together or make itinto sausage the text says "" whenever meat was so spoiled that it could not be used for anything else to either can it or chop it up into sausage."" ",0.2385719178691162,0.04802900898512397,0.9986137108749165,0.0013862366142501118
"There are certain elements that make an ideal tragedy, as described as Aristotle. The plot should be complex and point out actions that should follow a model to produce pity and fear in the readers. There should be a problem for the characters in the tragedy that they must defeat in order for their fortune to be made good to bad, creating a downfall for them. Tradgedies should be based off and wriiten with regards to the wishes of the audience and what they believe makes the tragedy interesting and enjoyable.",0.5833708982356371,0.5203783871611699,9.536850698280963e-06,0.9999904632273439
"The Third Wave develod over sush a short period of time because as stated in the article ""throughout  history followed the crowd even when terrible things were happening,"" It was like a trend. The why it ended was becauese it was getting out of control, the students were taking it too serius.  ",0.27292659118639423,0.32588805608418087,0.46793185659205183,0.5320681168077871
"When I summarized the text of the ideal tradedy, as described by Aristotle because it is arranged not on the simple but when things are more  and more hard as they go and go out of the plan of things. This is being the distinctive mark of the tragic or tragiedly. It has the plan that is the fortune that brougjt adversity for it to shock others. ",0.2260168551743223,0.13090820886489274,0.9608054734350043,0.03919451464709462
"People who worked in the meat industry study how the whole spoiled-meat worked in the inside. They discovered that when workers had to remove the bone from meat they had to cut the leftover spoiled meat was either put in  can or they cut up the left over sausage. Some they would rinse the meat off in soda to get rid of the smell it had, and sell it for it to be eaten or to be a free lunch counters. They had meat in certian until they had to put the meat in one grade together. The cause of it was because they came across a new device that would take the bone out f the meat wich was bad. ",0.37029935240320916,0.37484913317864854,0.05792930038700598,0.9420707222502573
"They would mix it in with regular meat and I know this because the text says “It was only when the whole ham was spoiled that it came into the department of Elzbieta. Cut up by the two-thousand-revolutions- a-minute flyers, and mixed with half a ton of other meat, no odor that ever was in a ham could make any difference.”",0.22297578238002239,0.14409409558204422,0.9282788199392693,0.07172120888975164
"there is multiple ways the factory covered up spoiled meat. Examples include mixing in small portions of spoiled meat with non spoiled meat, rubbing out the smell using soda, and sell it to be eaten on free lunch counters.",0.22884538705376573,0.40197993213592664,0.9644706340073029,0.03552933547436124
"The structure of the ancient system Egyptian system of goverment is where most of the important  decisions are made. Each social class was involed in this goverment in different ways. For example, the higher social classes such as Pharaohs. They were the one to make all of the important decisons.  Also, being that the Vizier was the Pharaohs supervisor they had a part in the decision making as well. As for all of the other classes they really did not have any say in the goverment. Although they may not have always agreed with some of the decisions that were made I can infer that most people never said anything about it. According to the text it states ""A system of government in which most of the important decisions are made by state officials."" Another piece of evidence is ""The pharaoh appointed a chief minister called a vizier",0.4133662706788395,0.49974722319486553,0.005764564079465945,0.9942354381631946
"3 elements of an ideal tragedy, as described by Aristotle are complex arrangements,  a change of fortune, and the main character whose misfortune is brought upon themselves by an error of judgment. Complex arrangments are how the plot is structured, and where are the incidents fall. The change of fortune must be brought upon the character during a good time and give them a bad fortune. Lastly, the change in fortune must be brought upon the character due to some great error in character that they have.",0.482155319282381,0.4013355528636321,0.05137731028224666,0.9486226638794814
"Overall. a few ways that factory workers cover meat in different ways included rubbing the spoiled meat with soda to get rid of the smell and would sell it on counters. Other ways were by using a technical machine which was a needle fill with pickle being inserted into the meat and they would also remove  the bone parts, where the bad part was mostly there and was laid in iron. With the help of chemistry, workers would use chemicals and preservatives on meat.",0.38420257141464825,0.2898974642527794,0.5047490743338727,0.49525089932788785
"The factoriess would cover up spoiled meat by rubbing the meat with soda, this would take away the smell. I can see this in the second paragraph when Sinclair says,"" and how they would rub it up with soda to take away the smell,""(Sinclair par 2). ",0.20256659585647002,0.18594240645125978,0.9690565103812687,0.03094350569929281
"The first element of an ideal tragedy is it should have scneces that show pity and fear towards the charecter. The next element would be to have a well constructed plot that is easy to follow, has good twists, and appeals to the audiance. Finally the last element is to have a tragic effect to hook the audiance. ",0.300675508451607,0.2903823750875412,0.46728091224881335,0.5327191207512237
"whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage.",0.016788127078335935,0.05546071208544137,1.0,0.0
"An ideal tragedy should not have the focus be on a main character who is straightforwardly good or bad, but respected. A tragedy should also include the downfall of the main character by their misjudgement of a certain situation. Lastly, a proper tragedy should also have a well thought out plot that is straigthtfoward moving the fortune of the character(s) from good to bad rather than bad to good.",0.3987844210467439,0.3948223437238227,0.055557355998488295,0.9444426368194863
"One element would be the plot because plot is the embodiment of the tradegy, the plot is very important. The plot has a beginning and end but doesn't necessarily follow each event. In the plot incidents and action are presented. This will follow up with the tragedy. ",0.2554023127297377,0.3615486002108162,0.43333459092346077,0.5666653822302495
when you think something is going good but then later going bad. or is you think you are going to bad luck first then good luck but actally opposite. tragedy can be very hard to understand and it can mess you up.,0.042330766897309524,0.21601934622829483,0.9792308759666335,0.020769114109196844
They would use chemichals like borax. Or has he said in the passege they would burn the rotten part of the meat away.  For rotten meat they would just put it in the sausage bin.,0.10529247860939406,0.2643808662373196,0.6965097318804938,0.30349030275030137
"In order for a tragedy to be considered a tragedy in the eyes of Aristotle, it should include a complex plot, bring about feelings of pity and fear in the readers, as well as include the downfall of the protagonist of the plot due to their own doing. All acceptable tragedies plots were anything but simple, suspension was built up before the protagonist would be defeated by his/her own flaws.  If feelings of sorrow or fear is not expierenced by the readers during the tragedy, it would not be considered a tragedy. One last element that is critical for a tragedy to be considered a tragedy is including the  downfall of the main character as a result of their own personal mistakes/flaws. ",0.6228167570660509,0.5959853523781531,2.264705655371785e-06,0.999997735016494
"whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage. With what had been told them by Jonas, who had worked in the pickle rooms, they could now study the whole of the spoiled-meat industry on the inside, and read a new and grim meaning into that old Packingtown jest—that they use everything of the pig except the squeal.8",0.23087395876776204,0.0,0.9999983310647734,1.7080952219175842e-06
"some of the ways the factory would cover their spoil meat would be by rubbing the meat with soda to take away the smell. ""jonas had told them how the meat that was taken out of the pickle would often be found sour and how they would rub it with soda to take away the smell"". Another way the factory would cover their smell would be by using a stronger pickle pumped into the meat by a process known as giving them thirty percent. ""To pump into these the packers had a second and much stronger pickle which destoyed the odor a proceess known to the workers as giving them thirty per cent"".",0.4281276108198726,0.22080370817560482,0.48475672043887086,0.5152432828830765
"The ideal tradgedy has a complex plan. It should imitate the actions which excite pity and fear. The change of fortune presented must not be a virtuous man brought from prosperity to adversity, this moves neither pity or fear, it merely shocks us. It can't be that of a bad man passing from adversity to prosperity either.",0.30650284534306366,0.14360918474728235,0.8591817424983601,0.14081827838849348
the Third Wave developed exponentially because all of the students didn't realize what was going on. the experiment was ended because it got out of controll. there were way more children who joined than expected so the experiment was terminated.,0.28388738137327224,0.38152181075599045,0.6722178432125627,0.3277821316405883
"  the people would put it in other meats and sell it so it looked like it was good it stated ""either to can it or else to chop it up into sausage"", they also said ""they would rub it up with soda to take away the smell"" which would make it not smell rotten and therfore would be able to sell good ,""and the chemistry department, and preserve it with borax and color it with gelatin to make it brown"" so not only was the meat not the right color and rotten but they would put chemicals in it and can make people sick and they would also sell it for more.",0.5938335804293106,0.2219063555521815,0.0007653521943778079,0.9992346739943483
The third wave developed over short period of time because of how you could join it. The experimetn ended because so many people joined and it was out of control.,0.17684446552855895,0.40925216679871135,0.5823421645703923,0.41765780964337357
It developed over time in such a short period of time because I think back then that the students would have taken the rules and would have followed them a lot better than if it happened now. It ended because Jones lied and horrible things started happening.,0.28388738137327224,0.38152181075599045,0.3616008640461151,0.6383991980045177
The 3 elements that make a good tragedy are a change of fortune and prosperity to adversity. A plot should be of good of error or fraillity. There should be tragic ending or a not good event.,0.15729340013460064,0.25710863157453473,0.8981789770776294,0.1018209993830328
The Third wave developed so much over a short period of time because everyone wanted to be the majority and fit in even if they were doing the wrong thing instead of being the minority and doing the right thing.,0.16674179647127482,0.15962656603350955,0.9981708469915483,0.001829186292824965
